yearID,teamID,lgID,playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
2022,SLN,NL,pallaan01,47,10,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0
2022,CIN,NL,papiemi01,34,27,34,34,0,34,0,0,0,0,0,0,0,0,0,0,0
2022,SFN,NL,papiemi01,5,3,5,5,0,4,1,0,0,0,0,0,0,0,0,1,0
2022,HOU,AL,pareden01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2022,TBA,AL,paredis01,111,88,111,109,0,0,29,43,50,1,0,0,0,0,0,16,0
2022,PIT,NL,parkho01,23,17,23,21,0,0,0,11,6,3,0,0,2,2,0,2,2
2022,KCA,AL,pasquvi01,72,72,72,37,0,0,37,0,0,0,0,0,0,0,35,0,0
2022,TBA,AL,patinlu01,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2022,TEX,AL,pattosp01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2022,KCA,AL,payamjo01,29,0,1,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2022,OAK,AL,payamjo01,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHA,AL,paytoma01,8,6,8,8,0,0,0,0,0,0,6,1,3,8,0,1,0
2022,ARI,NL,peacoma01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,KCA,AL,peacoma01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2022,SFN,NL,pederjo01,134,105,134,114,0,0,0,0,0,0,102,0,18,114,14,28,0
2022,LAA,AL,pegueel01,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2022,PIT,NL,pegueli01,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2022,HOU,AL,penaje02,136,132,136,134,0,0,0,0,0,134,0,0,0,0,0,2,1
2022,LAN,NL,pepiory01,9,7,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2022,ARI,NL,peralda01,87,71,87,75,0,0,0,0,0,0,75,0,0,75,4,16,0
2022,TBA,AL,peralda01,47,45,47,38,0,0,0,0,0,0,38,0,0,38,7,2,0
2022,MIL,NL,peralfr01,18,17,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYA,AL,peralwa01,56,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0
2022,DET,AL,peralwi01,28,1,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYA,AL,perazos02,18,14,18,15,0,0,0,4,0,12,0,0,0,0,0,2,2
2022,ARI,NL,perdoge01,148,138,148,147,0,0,0,2,6,140,0,0,0,0,0,1,2
2022,MIL,NL,perdolu02,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHA,AL,perezca03,7,5,7,6,0,6,0,0,0,0,0,0,0,0,0,1,1
2022,BAL,AL,perezci01,66,0,2,66,66,0,0,0,0,0,0,0,0,0,0,0,0
2022,WAS,NL,perezfr01,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2022,HOU,AL,perezjo01,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2022,TEX,AL,perezma02,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYN,NL,perezmi03,6,4,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0
2022,PIT,NL,perezmi03,39,34,39,38,0,38,0,0,0,0,0,0,0,0,0,1,0
2022,ARI,NL,perezol01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2022,PIT,NL,perezro02,21,19,21,20,0,20,0,0,0,0,0,0,0,0,0,2,0
2022,KCA,AL,perezsa02,114,114,114,77,0,77,0,0,0,0,0,0,0,0,40,0,0
2022,NYN,NL,peterda01,28,19,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2022,PIT,NL,peterdi01,22,4,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIL,NL,peterja01,113,81,112,107,1,0,5,3,86,0,3,0,12,14,2,21,2
2022,BOS,AL,phamth01,53,53,53,51,0,0,0,0,0,0,51,0,0,51,2,0,0
2022,CIN,NL,phamth01,91,90,91,83,0,0,0,0,0,0,83,0,0,83,8,1,0
2022,TOR,AL,phelpda01,65,1,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0
2022,BAL,AL,phillbr02,8,4,8,6,0,0,0,0,0,0,4,0,2,6,1,1,2
2022,TBA,AL,phillbr02,75,56,75,72,3,0,0,0,0,0,1,42,36,72,1,3,5
2022,LAN,NL,phillev01,64,0,1,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2022,CLE,AL,pilkiko01,15,11,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAN,NL,pillake01,4,4,4,4,0,0,0,0,0,0,4,1,0,4,0,0,0
2022,ATL,NL,pinama01,5,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0
2022,OAK,AL,pindech01,111,89,111,96,1,0,3,1,9,0,64,0,30,91,12,20,0
2022,WAS,NL,pinedis01,4,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0
2022,DET,AL,pinedmi01,11,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2022,TBA,AL,pintore02,25,23,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0
2022,OAK,AL,piscost01,42,38,42,32,0,0,0,0,0,0,5,0,28,32,8,3,0
2022,BOS,AL,pivetni01,33,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2022,PHI,NL,plassmi01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,BOS,AL,plaweke01,61,46,60,59,1,58,0,0,0,0,0,0,0,0,0,4,0
2022,TEX,AL,plaweke01,3,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2022,CLE,AL,plesaza01,25,24,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYN,NL,plummni01,14,8,14,9,0,0,0,0,0,0,4,0,5,9,5,0,2
2022,TBA,AL,pocheco01,65,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIN,AL,polanjo01,104,103,104,99,0,0,0,97,0,6,0,0,0,0,5,1,0
2022,CHA,AL,polloaj01,138,123,138,137,0,0,0,0,0,0,107,37,14,137,0,2,5
2022,ARI,NL,poppese01,29,0,2,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIA,NL,popza01,18,0,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOR,AL,popza01,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIA,NL,poteeco01,12,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2022,KCA,AL,prattni01,49,46,49,48,0,0,43,0,0,0,7,0,1,8,0,2,0
2022,HOU,AL,pressry01,50,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAN,NL,priceda01,40,0,1,40,40,0,0,0,0,0,0,0,0,0,0,0,0
2022,SFN,NL,proctfo01,7,6,7,7,0,1,0,6,0,0,0,0,0,0,0,1,0
2022,SDN,NL,profaju01,152,147,152,146,0,0,0,0,0,0,146,0,0,146,6,4,0
2022,OAK,AL,pruitau01,39,1,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2022,SLN,NL,pujolal01,109,80,109,23,1,0,22,0,0,0,0,0,0,0,69,28,0
2022,OAK,AL,pukaj01,62,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0
2022,CLE,AL,quantca01,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAA,AL,quijajo01,42,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0
2022,PHI,NL,quinnro01,23,10,23,23,0,0,0,0,0,0,2,19,2,23,0,0,4
2022,TBA,AL,quinnro01,21,12,21,21,0,0,0,0,0,0,9,9,6,21,0,2,4
2022,PIT,NL,quintjo01,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2022,SLN,NL,quintjo01,12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHN,NL,quiroes01,14,10,14,12,0,0,0,12,0,0,0,0,0,0,0,3,0
2022,TEX,AL,raganco01,9,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2022,WAS,NL,raineta01,29,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2022,SEA,AL,raleica01,119,100,119,115,0,115,0,0,0,0,0,0,0,0,1,16,0
2022,TBA,AL,raleybr01,60,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0
2022,TBA,AL,raleylu01,22,18,22,16,0,0,3,0,0,0,7,0,8,14,4,3,0
2022,WAS,NL,ramirer02,60,2,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0
2022,TBA,AL,ramirha02,120,98,120,59,0,0,32,0,0,0,5,0,24,29,52,21,0
2022,CLE,AL,ramirjo01,157,157,157,127,0,0,0,0,127,0,0,0,0,0,30,0,0
2022,ARI,NL,ramirno01,55,0,1,55,55,0,0,0,0,0,0,0,0,0,0,0,0
2022,CLE,AL,ramiryo01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,PIT,NL,ramiryo01,22,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2022,SEA,AL,ramiryo01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2022,SFN,NL,ramoshe02,9,7,9,8,0,0,0,0,0,0,3,0,6,8,0,1,0
2022,TBA,AL,rasmudr01,28,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2022,SEA,AL,rayro02,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2022,PHI,NL,realmjt01,139,132,139,134,0,133,3,0,0,0,0,0,0,0,3,7,0
2022,BAL,AL,reedja02,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAN,NL,reedja02,5,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYN,NL,reedja02,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2022,BOS,AL,refsnro01,57,35,57,47,0,0,0,0,0,0,6,17,28,47,7,17,1
2022,NYN,NL,reidfse01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2022,TEX,AL,reksza01,16,7,16,15,0,0,0,0,0,0,13,0,3,15,0,6,1
2022,LAA,AL,rendoan01,47,46,47,47,0,0,0,0,47,0,0,0,0,0,0,1,0
2022,MIL,NL,renfrhu01,125,125,125,118,0,0,1,0,0,0,0,0,118,118,7,0,0
2022,LAA,AL,rengilu01,127,119,127,125,0,0,0,99,39,19,1,0,5,5,0,5,0
2022,BAL,AL,reyesde02,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHN,NL,reyesfr01,48,47,48,2,1,0,0,0,0,0,0,0,1,1,46,1,0
2022,CLE,AL,reyesfr01,70,65,70,13,0,0,0,0,0,0,2,0,12,13,54,5,0
2022,LAA,AL,reyesge01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIL,NL,reyespa01,6,3,5,6,1,0,0,0,2,3,0,0,0,0,0,0,0
2022,DET,AL,reyesvi01,92,79,92,83,0,0,0,0,0,0,19,8,63,83,4,8,3
2022,PIT,NL,reynobr01,145,144,145,128,0,0,0,0,0,0,1,127,0,128,18,1,0
2022,CIN,NL,reynoma03,92,67,92,90,2,0,13,36,14,23,3,1,10,14,1,8,6
2022,NYN,NL,reynoma03,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2022,TEX,AL,richaga01,32,2,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOR,AL,richatr01,62,4,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0
2022,CIN,NL,riddljt01,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2022,ATL,NL,rileyau01,159,158,159,159,0,0,1,0,159,0,0,0,0,0,0,1,0
2022,LAN,NL,riosed01,27,20,27,8,0,0,4,0,4,0,0,0,0,0,20,5,0
2022,CHN,NL,rivasal01,101,73,101,95,0,0,92,0,0,0,2,0,1,3,4,13,1
2022,ARI,NL,riverem01,39,35,39,32,0,0,4,0,29,0,0,0,0,0,6,3,0
2022,KCA,AL,riverem01,63,53,63,58,0,0,1,0,57,0,0,0,0,0,2,7,0
2022,KCA,AL,riverse01,17,7,17,17,0,17,0,0,0,0,0,0,0,0,0,0,1
2022,NYA,AL,rizzoan01,130,124,130,120,0,0,120,0,0,0,0,0,0,0,9,5,0
2022,CHN,NL,roberda08,36,0,2,36,36,0,0,0,0,0,0,0,0,0,0,0,0
2022,PHI,NL,roberda08,22,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHN,NL,roberet01,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2022,SLN,NL,roberkr01,2,0,2,1,0,0,0,0,0,1,0,0,0,0,1,1,1
2022,CHA,AL,roberlu01,98,92,98,91,0,0,0,0,0,0,0,91,0,91,4,0,5
2022,CIN,NL,robinch03,25,20,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0
2022,BOS,AL,robleha01,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2022,WAS,NL,roblevi01,132,110,132,128,0,0,0,0,0,0,0,128,0,128,2,0,7
2022,COL,NL,rodgebr02,137,136,137,134,0,0,0,134,0,0,0,0,0,0,2,0,0
2022,SFN,NL,rodonca01,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIN,AL,rodride01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,DET,AL,rodried05,17,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2022,DET,AL,rodriel02,7,5,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYN,NL,rodrijo04,55,0,2,55,55,0,0,0,0,0,0,0,0,0,0,0,0
2022,SEA,AL,rodriju01,132,131,132,130,0,0,0,0,0,0,0,130,0,130,1,1,0
2022,CHN,NL,rodrima01,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2022,TEX,AL,rodriye01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,WAS,NL,rogerjo01,16,3,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIL,NL,rogerta01,24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2022,SDN,NL,rogerta01,42,0,1,42,42,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIA,NL,rogertr01,23,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2022,SFN,NL,rogerty01,68,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0
2022,ARI,NL,rojasjo01,125,115,125,115,0,0,0,26,89,0,0,0,0,0,5,7,0
2022,LAA,AL,rojasjo02,22,14,22,19,0,0,0,0,12,0,1,0,6,7,0,6,1
2022,MIA,NL,rojasmi02,140,132,140,140,0,0,10,0,0,136,0,0,0,0,0,3,1
2022,TOR,AL,romanjo03,63,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIN,AL,romerjh01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2022,PHI,NL,romerjo01,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,SLN,NL,romerjo01,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2022,TBA,AL,romerto01,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2022,WAS,NL,romerto01,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,CIN,NL,rominau01,37,29,37,37,0,37,0,0,0,0,0,0,0,0,0,0,0
2022,LAA,AL,rominau01,3,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2022,SLN,NL,rominau01,11,7,11,10,0,10,0,0,0,0,0,0,0,0,1,1,0
2022,SEA,AL,romose01,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOR,AL,romose01,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2022,SLN,NL,rondoan01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,KCA,AL,rookebr01,14,7,14,6,0,0,0,0,0,0,6,0,1,6,5,7,0
2022,SDN,NL,rookebr01,2,2,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2022,CLE,AL,rosaram01,153,151,153,145,0,0,0,0,0,140,6,0,0,6,6,2,0
2022,ATL,NL,rosared01,80,67,80,67,0,0,0,0,0,0,54,0,15,67,9,13,0
2022,SDN,NL,rosareg01,7,0,7,5,0,0,0,0,4,2,0,0,0,0,1,5,1
2022,LAA,AL,rosenke01,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2022,PHI,NL,rossmbu01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHN,NL,ruckemi01,41,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYN,NL,rufda01,29,15,28,16,1,0,9,0,0,0,1,0,6,7,12,11,1
2022,SFN,NL,rufda01,90,66,90,62,0,0,36,0,0,0,28,0,3,30,24,23,0
2022,MIL,NL,ruizes01,3,2,3,3,0,0,0,0,0,0,2,1,0,3,0,1,0
2022,SDN,NL,ruizes01,14,7,14,14,0,0,0,0,0,0,5,5,6,14,0,2,0
2022,CHA,AL,ruizjo01,63,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0
2022,WAS,NL,ruizke01,112,98,112,106,0,106,0,0,0,0,0,0,0,0,1,13,0
2022,OAK,AL,ruizno01,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2022,BAL,AL,rutscad01,113,107,113,93,0,93,0,0,0,0,0,0,0,0,23,6,0
2022,MIN,AL,ryanjo04,27,27,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOR,AL,ryuhy01,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIL,NL,sadzeco01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,BOS,AL,salech01,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHN,NL,sampsad01,21,19,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIN,AL,sanchaa01,8,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2022,WAS,NL,sanchaa01,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2022,WAS,NL,sanchan01,14,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2022,BOS,AL,sanchca01,14,12,14,14,1,0,0,14,0,0,0,0,0,0,0,0,0
2022,NYN,NL,sanchca01,3,0,3,3,0,0,0,0,2,1,0,0,0,0,0,0,1
2022,PHI,NL,sanchcr01,15,3,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIN,AL,sanchga02,128,112,128,92,0,91,1,0,0,0,0,0,0,0,33,11,0
2022,MIA,NL,sanchje02,98,86,98,91,0,0,0,0,0,0,12,78,1,91,2,7,1
2022,MIL,NL,sanchmi01,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2022,TBA,AL,sandeph01,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2022,CLE,AL,sandlni01,46,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAA,AL,sandopa02,27,27,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIN,AL,sandsco01,11,3,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2022,PHI,NL,sandsdo01,3,0,3,1,0,1,0,0,0,0,0,0,0,0,1,3,0
2022,CIN,NL,sanmare01,45,3,1,45,45,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIN,AL,sanomi01,20,19,20,19,0,0,19,0,0,0,0,0,0,0,2,0,0
2022,BAL,AL,santaan02,152,150,152,119,0,0,0,0,0,0,38,0,84,119,34,1,0
2022,KCA,AL,santaca01,52,51,52,42,0,0,42,0,0,0,0,0,0,0,10,1,0
2022,SEA,AL,santaca01,79,70,79,34,0,0,34,0,0,0,0,0,1,1,40,7,1
2022,TEX,AL,santade01,63,1,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0
2022,CIN,NL,santito01,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2022,SFN,NL,santogr01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOR,AL,sauceta01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2022,BOS,AL,sawamhi01,49,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0
2022,TEX,AL,sborzjo01,19,1,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYN,NL,scherma01,23,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYA,AL,schmicl01,29,3,1,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2022,DET,AL,schoojo01,131,129,131,130,0,0,2,129,0,0,0,0,0,0,1,2,0
2022,BOS,AL,schrejo01,64,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2022,CIN,NL,schroma01,13,4,13,7,1,0,0,2,0,0,2,0,3,5,1,8,0
2022,PHI,NL,schwaky01,155,153,155,139,0,0,0,0,0,0,139,0,0,139,15,2,0
2022,CHN,NL,schwifr01,75,69,75,49,3,0,48,0,0,0,0,0,0,0,26,6,0
2022,MIA,NL,scottta01,67,0,3,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2022,SDN,NL,scottta02,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2022,BOS,AL,seaboco01,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2022,TEX,AL,seageco01,151,151,151,144,0,0,0,0,0,144,0,0,0,0,7,0,0
2022,NYA,AL,searsjp01,7,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2022,OAK,AL,searsjp01,10,9,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2022,BAL,AL,sedloco01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,PHI,NL,segurje01,98,96,98,97,0,0,0,97,0,1,0,0,0,0,0,2,0
2022,OAK,AL,selmasa01,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2022,TEX,AL,semiema01,161,161,161,161,0,0,0,148,0,17,0,0,0,0,0,0,0
2022,COL,NL,senzaan01,19,19,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2022,CIN,NL,senzeni01,110,104,110,102,0,0,0,1,2,0,0,101,0,101,5,3,2
2022,COL,NL,servebr01,62,55,62,61,1,59,1,0,0,0,0,0,0,0,2,0,1
2022,CHA,AL,severan01,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYA,AL,severlu01,19,19,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIL,NL,severpe01,8,5,8,6,0,4,2,0,0,0,0,0,0,0,2,3,0
2022,SEA,AL,sewalpa01,65,0,3,65,65,0,0,0,0,0,0,0,0,0,0,0,0
2022,CLE,AL,shawbr01,60,2,1,60,60,0,0,0,0,0,0,0,0,0,0,0,0
2022,BOS,AL,shawtr01,7,5,7,3,0,0,3,0,0,0,0,0,0,0,3,2,0
2022,CHA,AL,sheetga01,124,104,124,100,0,0,13,0,0,0,3,0,85,88,15,18,0
2022,COL,NL,sheffjo01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,SEA,AL,sheffju01,6,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2022,DET,AL,shortza01,6,3,6,5,0,0,0,2,0,4,0,0,0,0,1,0,1
2022,NYN,NL,shrevch01,25,0,1,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2022,CIN,NL,sianimi01,9,7,9,9,0,0,0,0,0,0,0,9,0,9,0,0,2
2022,LAA,AL,sierrma01,45,22,45,43,0,0,0,0,0,0,17,28,2,43,0,2,6
2022,LAA,AL,silsech01,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHN,NL,simmoan01,35,22,34,33,1,0,0,18,0,18,0,0,0,0,2,0,2
2022,CIN,NL,simslu01,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2022,KCA,AL,singebr01,27,24,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2022,HOU,AL,sirijo01,48,39,48,46,0,0,0,0,0,0,2,41,3,46,1,0,3
2022,TBA,AL,sirijo01,56,49,56,54,0,0,0,0,0,0,0,54,0,54,1,1,3
2022,DET,AL,skubata01,21,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2022,SFN,NL,slateau01,125,61,125,120,0,0,0,0,0,0,16,106,14,120,2,44,7
2022,MIL,NL,smallet01,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIN,AL,smeltde01,15,12,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2022,ARI,NL,smithca03,44,1,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0
2022,PIT,NL,smithca04,3,2,3,2,0,0,0,0,0,0,2,0,0,2,0,1,0
2022,COL,NL,smithch10,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYN,NL,smithdo02,58,34,58,37,0,0,37,0,0,0,0,0,0,0,16,13,1
2022,NYN,NL,smithdr01,44,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIN,AL,smithjo05,34,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2022,TEX,AL,smithjo09,73,60,73,66,0,0,0,2,36,6,24,0,0,24,6,11,1
2022,OAK,AL,smithke05,47,41,47,47,0,0,0,0,39,10,0,0,0,0,0,2,0
2022,ARI,NL,smithpa04,75,66,75,53,0,0,10,0,0,0,0,0,43,43,22,9,0
2022,ATL,NL,smithwi04,41,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0
2022,HOU,AL,smithwi04,24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAN,NL,smithwi05,137,130,137,109,0,109,0,0,0,0,0,0,0,0,25,6,0
2022,CHN,NL,smylydr01,22,22,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2022,OAK,AL,sneadki01,46,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0
2022,SDN,NL,snellbl01,25,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2022,KCA,AL,snideco01,42,0,2,42,42,0,0,0,0,0,0,0,0,0,0,0,0
2022,TEX,AL,snydeni01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,TEX,AL,solakni01,35,25,35,23,0,0,0,1,0,0,22,0,0,22,11,9,0
2022,CIN,NL,solando01,80,70,80,47,0,0,26,7,16,0,0,0,0,0,26,9,0
2022,MIA,NL,solerjo01,72,70,72,57,0,0,0,0,0,0,57,0,0,57,14,2,0
2022,CIN,NL,solomja01,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2022,PHI,NL,sosaed01,25,14,25,21,0,0,0,0,11,8,2,0,0,2,1,4,2
2022,SLN,NL,sosaed01,53,31,53,44,0,0,0,1,11,34,0,0,0,0,3,9,6
2022,CHA,AL,sosale01,11,9,11,11,0,0,0,6,0,5,0,0,0,0,1,1,0
2022,DET,AL,sotogr01,64,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2022,SDN,NL,sotoju01,52,52,52,52,0,0,0,0,0,0,0,0,52,52,0,0,0
2022,WAS,NL,sotoju01,101,100,101,99,0,0,0,0,0,0,0,0,99,99,1,1,0
